2017-05-10;583088.1
2017-05-09;544704.3
2017-05-08;484310.4
2017-05-07;510442.8
2017-05-06;456021.3
2017-05-05;495814.2
2017-05-04;545408.85
2017-05-03;463144.5
2017-05-02;485781.45
2017-05-01;394952.25
2017-04-30;348298.65
2017-04-29;376186.65
2017-04-28;381048.15
2017-04-27;340586.4
2017-04-26;360444
2017-04-25;368664.45
2017-04-24;374495.1
2017-04-23;548005.5
2017-04-22;497700
2017-04-21;322220.85
2017-04-20;500868.9
2017-04-19;554818.95
2017-04-18;537288.15
2017-04-17;566071.8
2017-04-16;506794.05
2017-04-15;517245.75
2017-04-14;506824.5
2017-04-13;522477.9
2017-04-12;536489.1
2017-04-11;530033.7
2017-04-10;522715.2
2017-04-09;548841.3
2017-04-08;548438.1
2017-04-07;573510
2017-04-06;506992.5
2017-04-05;576880.5
2017-04-04;553233.45
2017-04-03;523288.5
2017-04-02;509850.6
2017-04-01;535456.95
2017-03-31;497438.55
2017-03-30;472229.1
2017-03-29;527914.8
2017-03-28;556056.9
2017-03-27;534579.15
2017-03-26;516702.9
2017-03-25;501471.6
2017-03-24;475994.4
2017-03-23;539360.85
2017-03-22;519505.35
2017-03-21;521634.75
2017-03-20;521280.9
2017-03-19;536137.35
2017-03-18;532795.2
2017-03-17;548673.3
2017-03-16;512522.85
2017-03-15;498932.7
2017-03-14;536262.3
2017-03-13;547632.75
2017-03-12;569370.9
2017-03-11;576211.65
2017-03-10;523633.95
2017-03-09;563473.05
2017-03-08;556701.6
2017-03-07;605529.75
2017-03-06;569807.7
2017-03-05;562501.8
2017-03-04;604436.7
2017-03-03;562382.1
2017-03-02;562162.65
2017-03-01;547460.55
2017-02-28;548402.4
2017-02-27;567214.2
2017-02-26;566227.2
2017-02-25;594176.1
2017-02-24;553019.25
2017-02-23;544488
2017-02-22;511434
2017-02-21;545082.3
2017-02-20;600377.4
2017-02-19;578250.75
2017-02-18;578088
2017-02-17;591369.45
2017-02-16;576368.1
2017-02-15;538263.6
2017-02-14;494994.15
2017-02-13;518770.35
2017-02-12;439884.9
2017-02-11;524574.75
2017-02-10;529186.35
2017-02-09;502732.65
2017-02-08;514858.05
2017-02-07;465595.2
2017-02-06;417286.8
2017-02-05;457908.15
2017-02-04;489231.75
2017-02-03;522770.85
2017-02-02;573512.1
2017-02-01;549182.55
2017-01-31;519781.5
2017-01-30;538248.9
2017-01-29;529338.6
2017-01-28;551645.85
2017-01-27;513716.7
2017-01-26;550453.05
2017-01-25;544983.6
2017-01-24;518196
2017-01-23;553354.2
2017-01-22;543289.95
2017-01-21;522841.2
2017-01-20;516858.3
2017-01-19;510178.2
2017-01-18;505404.9
2017-01-17;549665.55
2017-01-16;475303.5
2017-01-15;536437.65
2017-01-14;518192.85
2017-01-13;524616.75
2017-01-12;472962
2017-01-11;521719.8
2017-01-10;453816.3
2017-01-09;456357.3
2017-01-08;482848.8
2017-01-07;488552.4
2017-01-06;480942
2017-01-05;476845.95
2017-01-04;469873.95
2017-01-03;459635.4
2017-01-02;533524.95
2017-01-01;551548.2
2016-12-31;549404.1
2016-12-30;525888.3
2016-12-29;431104.8
2016-12-28;491190
2016-12-27;492362.85
2016-12-26;506332.05
2016-12-25;492421.65
2016-12-24;477985.2
2016-12-23;516762.75
2016-12-22;533501.85
2016-12-21;533800.05
2016-12-20;546471.45
2016-12-19;533233.05
2016-12-18;539862.75
2016-12-17;546752.85
2016-12-16;555404.85
2016-12-15;514956.75
2016-12-14;551202.75
2016-12-13;504531.3
2016-12-12;561499.05
2016-12-11;565372.5
2016-12-10;555487.8
2016-12-09;555462.6
2016-12-08;566231.4
2016-12-07;559771.8
2016-12-06;512744.4
2016-12-05;527719.5
2016-12-04;550089.75
2016-12-03;521204.25
2016-12-02;541625.7
2016-12-01;539593.95
2016-11-30;539123.55
2016-11-29;560454.3
2016-11-28;521643.15
2016-11-27;534990.75
2016-11-26;516737.55
2016-11-25;521113.95
2016-11-24;511352.1
2016-11-23;512641.5
2016-11-22;508560.15
2016-11-21;507877.65
2016-11-20;512388.45
2016-11-19;504564.9
2016-11-18;519353.1
2016-11-17;538347.6
2016-11-16;515838.75
2016-11-15;520167.9
2016-11-14;516569.55
2016-11-13;528342.15
2016-11-12;549015.6
2016-11-11;527688
2016-11-10;560214.9
2016-11-09;556857
2016-11-08;591975.3
2016-11-07;586963.65
2016-11-06;577683.75
2016-11-05;481243.35
2016-11-04;478804.2
2016-11-03;445993.8
2016-11-02;434000.7
2016-11-01;461882.4
2016-10-31;445680.9
2016-10-30;491982.75
2016-10-29;544990.95
2016-10-28;590390.85
2016-10-27;582275.4
2016-10-26;567971.25
2016-10-25;554059.8
2016-10-24;563452.05
2016-10-23;511962.15
2016-10-22;443884.35
2016-10-21;552609.75
2016-10-20;497956.2
2016-10-19;468208.65
2016-10-18;543365.55
2016-10-17;552074.25
2016-10-16;552329.4
2016-10-15;522931.5
2016-10-14;536876.55
2016-10-13;549981.6
2016-10-12;551436.9
2016-10-11;553046.55
2016-10-10;538092.45
2016-10-09;545872.95
2016-10-08;576253.65
2016-10-07;595708.05
2016-10-06;502465.95
2016-10-05;569306.85
2016-10-04;545997.9
2016-10-03;554544.9
2016-10-02;537403.65
2016-10-01;553122.15
2016-09-30;541432.5
2016-09-29;551167.05
2016-09-28;564209.1
2016-09-27;563922.45
2016-09-26;558108.6
2016-09-25;567719.25
2016-09-24;558047.7
2016-09-23;522241.65
2016-09-22;546612.15
2016-09-21;580872.6
2016-09-20;599636.1
2016-09-19;549387.3
2016-09-18;555100.35
2016-09-17;565252.8
2016-09-16;575016.75
2016-09-15;502918.5
2016-09-14;506785.65
2016-09-13;389986.8
2016-09-12;498042.3
2016-09-11;545064.45
2016-09-10;541285.5
2016-09-09;543982.95
2016-09-08;568828.05
2016-09-07;559413.75
2016-09-06;593441.1
2016-09-05;544288.5
2016-09-04;543614.4
2016-09-03;527946.3
2016-09-02;530273.1
2016-09-01;538216.35
2016-08-31;466143.3
2016-08-30;547025.85
2016-08-29;543392.85
2016-08-28;544329.45
2016-08-27;561384.6
2016-08-26;538350.75
2016-08-25;564225.9
2016-08-24;568594.95
2016-08-23;522847.5
2016-08-22;471111.9
2016-08-21;482623.05
2016-08-20;484377.6
2016-08-19;502948.95
2016-08-18;436970.1
